incident_id,facility_id,facility_name,starting_date,ending_date,attack_type,result,description,full_discription,source_url_1,source_url_2,archived_resources,has_image,image_url,archived_image,video_url,archived_video,civilians_killed,civilians_injured,hw_killed,hw_injured,added_by,reviewed_by,,submission_id,added_by,reviewed_by
INC-295,FAC-038,UNRWA Health Centre,2025-08-02,,Unidentified (Vicinity),Israeli explosive caused damage to health centre in Khan Younis,"On 2 August, an UNRWA health centre in Khan Younis was reportedly indirectly impacted by the detonation of an explosive-laden robotic device by Israeli Forces in the nearby area. Minor damage to the facility and no casualties among UNRWA personnel were reported.",,https://www.unrwa.org/resources/reports/unrwa-situation-report-183-situation-gaza-strip-and-west-bank-including-east-jerusalem,,,No,,,,,,,,,,Tally,View Incident,,,
INC-296,FAC-038,UNRWA Health Centre,2025-08-05,,Airstrike (Vicinity),Direct strikes close to a health centre led to damage,"Late Report: On 5 August 2025, an UNRWA health centre was reportedly impacted by an Israeli Forces airstrike at Sheikh Radwan, northeast of Gaza city, when structures close to the installation were reportedly directly struck. Significant damage to the facility and no casualties among UNRWA personnel were reported.",,https://www.unrwa.org/resources/reports/unrwa-situation-report-184-situation-gaza-strip-and-west-bank-including-east-jerusalem,,,No,,,,,,,,,,Tally,View Incident,,,
INC-297,FAC-038,UNRWA Health Centre,2025-09-02,,Tank Shell,Tank shell hit a health centre causing damage,"On 2 September 2025, an UNRWA health centre located in Daraj, east of Gaza City was reportedly struck by an Israeli Forces tank shell. Minor damage to the facility and no casualties among UNRWA personnel were reported.",,https://www.unrwa.org/resources/reports/unrwa-situation-report-188-situation-gaza-strip-and-west-bank-including-east-jerusalem,,,No,,,,,,,,,,Tally,View Incident,,,
INC-298,FAC-038,UNRWA Health Centre,2025-09-12,,Cessation of Operations,Health centre had to close after a nearby strike caused damage to the building,"On 12 September 2025, an UNRWA health centre was reportedly impacted due to an airstrike in Al-Nasser Neighbourhood, west of Gaza City. Significant damage to the facility and no casualties among UNRWA personnel were reported.",,https://www.unrwa.org/resources/reports/unrwa-situation-report-189-situation-gaza-strip-and-west-bank-including-east-jerusalem,https://www.ochaopt.org/content/humanitarian-situation-update-323-gaza-strip,,No,,,,,,,,,,Tally,View Incident,,,
INC-299,FAC-038,UNRWA Health Centre,2025-09-13,,Cessation of Operations,A strike on a nearby school caused significant damage to the centre forcing it to close,"UNRWA was forced to suspend all health services in two facilities in Gaza City since 13 September after they sustained significant damage. This includes the suspension of activities at Beach Camp Health Centre, the only functioning UNRWA health centre north of Wadi Gaza. Previously, this facility provided health care services including outpatient care, Maternal and Child Healthcare, Physiotherapy, treatment for Non-Communicable Diseases and vaccination to over 1,000 patients on a daily basis. On 13 September 2025, an UNRWA health centre was reportedly indirectly impacted by an airstrike at the adjacent UNRWA school compound in Beach Camp, west of Gaza City. in the nearby areas in Beach Camp. Significant damage to the health facility and no casualties among UNRWA personnel were reported.",,https://www.unrwa.org/resources/reports/unrwa-situation-report-189-situation-gaza-strip-and-west-bank-including-east-jerusalem,https://www.ochaopt.org/content/humanitarian-situation-update-323-gaza-strip,,No,,,,,,,,,,Tally,View Incident,,,
INC-300,FAC-038,UNRWA Health Centre,2025-10-09,,Live Fire / Gunfire,UNRWA health centre gate struck by Israeli gunfire,"On 9 October, the northern side of an UNRWA school and the gate of an UNRWA health centre in Nuseirat were reportedly struck by Israeli forces shooting in the area. No casualties among UNRWA staff members were reported, while minor damage was reported.",,https://www.unrwa.org/resources/reports/unrwa-situation-report-193-situation-gaza-strip-and-west-bank-including-east-jerusalem,,,No,,,,,,,,,,Tally,View Incident,,,
INC-301,FAC-038,UNRWA Health Centre,2025-12-09,2025-12-15,Live Fire / Gunfire,Gunfire in area of health centre causing damage to the structure,"On 9 December 2025, an UNRWA health centre in Maghazi was reportedly indirectly struck by at least two bullets due to random shooting by Israeli forces in the areas east of Eastern Maghazi, Middle Area.  No casualties among UNRWA personnel were reported, while minor damage to the facility was reported. On 13 December 2025, an UNRWA health centre in Maghazi was reportedly struck by a bullet due to an Israeli forces military operation in nearby areas, East Maghazi, South Gaza. Minor damage to the facility and no casualties among UNRWA personnel were reported. On 14 December 2025, an UNRWA health centre was reportedly struck by bullets due to Israeli forces operations in the nearby areas, East Maghazi, South Gaza. Minor damage to the facility and no casualties among UNRWA personnel were reported.",,https://www.unrwa.org/resources/reports/unrwa-situation-report-201-situation-gaza-strip-and-west-bank-including-east-jerusalem,https://www.unrwa.org/resources/reports/unrwa-situation-report-202-situation-gaza-strip-and-west-bank-including-east-jerusalem,,No,,,,,,,,,,Tally,View Incident,,,
INC-302,FAC-038,UNRWA Health Centre,2026-01-25,,Tank Shell,Jabalia health centre was struck by tank shell,"On 25 January, an UNRWA Health Centre was reportedly directly struck by Israeli forces’ tank shelling in Jabalia Camp, North Gaza. Significant damage to the facility was reported, and no casualties among UNRWA personnel were recorded.",,https://www.unrwa.org/resources/reports/unrwa-situation-report-207-situation-gaza-strip-and-west-bank-including-east-jerusalem,,,No,,,,,,,,,,Tally,View Incident,,,
INC-303,FAC-038,UNRWA Health Centre,2026-01-30,,Live Fire / Gunfire,Health centre struck by bullets,"On 30 January, an UNRWA health centre was reportedly indirectly impacted by bullets due to shooting by an Israeli forces quadcopter in Maghazi. Minor damage to the facility was reported, and no casualties among UNRWA personnel were recorded.",,https://www.unrwa.org/resources/reports/unrwa-situation-report-208-situation-gaza-strip-and-west-bank-including-east-jerusalem,,,No,,,,,,,,,,Tally,View Incident,,,
INC-304,FAC-038,UNRWA Health Centre,2026-03-24,,Armed Clashes (Vicinity),Health centre hit by stray quadcopter fire,"On 24 March, an UNRWA Health Centre in Bureij, Middle Area was reportedly indirectly struck by a bullet due to nearby quadcopter fire by Israeli forces. Minor damage to the facility was reported, with no casualties among UNRWA personnel.",,https://www.unrwa.org/resources/reports/unrwa-situation-report-215-humanitarian-crisis-gaza-strip-and-occupied-west-bank,,,No,,,,,,,,,,Tally,View Incident,,,
INC-305,FAC-038,UNRWA Health Centre,2026-04-16,,Live Fire / Gunfire,Health centre impacted by bullets from fighting in the area,"On 16 April, an UNRWA health centre in Maghazi area was reportedly impacted by multiple bullets due to Israeli forces shooting in East Maghazi, Middle Area. Minor damage to the facility was reported, with no casualties among UNRWA personnel.",,https://www.unrwa.org/resources/reports/unrwa-situation-report-218-humanitarian-crisis-gaza-strip-and-occupied-west-bank,,,No,,,,,,,,,,Tally,View Incident,,,
INC-306,FAC-038,UNRWA Health Centre,2023-12-27,,Unidentified,Al Maghazi health centre was struck causing a fire,"On 27 December, at about 16:30, Israeli forces reportedly hit the Maghazi Health Centre, causing fire in the premises. No casualties were reported. ",,https://www.ochaopt.org/content/hostilities-gaza-strip-and-israel-flash-update-79,,,No,,,,,,,,,,Tally,View Incident,,,
INC-307,FAC-006,Al-Aqsa Martyrs Hospital,2026-08-01,,Strikes,An Israeli strike hit medicine warehouses attached to Al-Aqsa hospital. The hospital building also sustained minor damage.,"Israeli forces struck two medical warehouses connected to Al-Aqsa Martyrs Hospital, destroying the supplies stored there, including IV fluids, and materials used for dyalysis and intensive care patients",,"""https://www.ochaopt.org/content/humanitarian-situation-report-7-august-2026"","" https://www.aljazeera.com/news/2026/8/1/israeli-strikes-kill-four-across-gaza-destroy-medical-supply-warehouse""",https://www.reuters.com/world/middle-east/israeli-strikes-kill-two-gaza-destroy-medicine-storage-warehouses-2026-08-01/,,Yes,https://www.reuters.com/world/middle-east/israeli-strikes-kill-two-gaza-destroy-medicine-storage-warehouses-2026-08-01/,,,,,,,,Tally,,View Incident,,,
INC-308,FAC-011,Dr Abdul Aziz Rantisi Children's Specialty Hospital,,,,,,,,,,,,,,,,,,,,,View Incident,,,
INC-309,FAC-006,Al-Aqsa Martyrs Hospital,2026-08-02,,,,,,,,,,,,,,,,,,,,View Incident,,,
INC-310,FAC-006,Al-Aqsa Martyrs Hospital,2026-08-02,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,View Incident,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,, ,,,,,,,,,,No,,,,,,,,,,,,,,
,, ,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
,,,,,,,,,,,,No,,,,,,,,,,,,,,
