detail_id,_anchor,event_id,heading_label_ar,content_ar
DET-195,DET-195,hist004,وزير الخارجية الأردني,"أُبلغت الأمم المتحدة: ""مذبحة ستة وستين من السكان على يد القوات العسكرية الإسرائيلية المنظمة"". دُعي إلى اجتماع طارئ للجنة الاستشارية العسكرية. ووُصف الهدم المنهجي للمنازل وسقوط ضحايا مدنيين بأنه هجوم غير مسبوق."
DET-196,DET-196,hist004,#ERROR!,أسفر هجوم بقنبلة يدوية عن مقتل امرأة إسرائيلية تدعى سوزان كينياس وطفليها في يهود. ونسبت إسرائيل الهجوم إلى متسللين من قبية.
DET-197,DET-197,hist004,يبدأ الهجوم,عبرت قوة إسرائيلية (300-700 جندي) من الوحدة 101 وسرايا المظليين إلى الأردن. وقصف بقذائف الهاون والمدفعية على قبية لمدة 3-4 ساعات.
DET-198,DET-198,hist004,#ERROR!,#ERROR!
DET-199,DET-199,hist004,#ERROR!,#ERROR!
DET-200,DET-200,hist004,قرار مجلس الأمن التابع للأمم المتحدة رقم 100,مجلس الأمن يتناول الهجوم.
DET-201,DET-201,hist004,#ERROR!,مجلس الأمن يُدين بشدة الإجراءات الإسرائيلية. وزارة الخارجية الأمريكية تُعلّق المساعدات الاقتصادية لإسرائيل.
DET-202,DET-202,hist004,عمليات القتل من منزل إلى منزل,ألقى الجنود القنابل اليدوية بشكل منهجي عبر الأبواب والنوافذ، ثم دمروا المنازل بالمتفجرات بينما بقي المدنيون في الداخل. وعُثر على جثث مدفونة تحت الأنقاض.
DET-203,DET-203,hist004,#ERROR!,#ERROR!
DET-204,DET-204,hist004,#ERROR!,#ERROR!
DET-205,DET-205,hist004,#ERROR!,تعرضت المتاجر للنهب أثناء العملية. وعُثر على متفجرات غير مستخدمة أسقطها المهاجمون، مما يشير إلى وجود كميات كبيرة من مواد الهدم التي تم جلبها إلى الموقع.
DET-206,DET-206,hist004,منع الإنقاذ,قصفت القوات الإسرائيلية قريتي بدروس (43 قذيفة هاون) وشقبة المجاورتين لمنع الفيلق العربي الأردني من الوصول إلى قبية لمساعدة المدنيين.
DET-207,DET-207,hist005,وفيات خان يونس (الأونروا),#ERROR!
DET-208,DET-208,hist005,وفيات رفح (الأونروا),حادثة منفصلة بتاريخ 12 نوفمبر 1956؛ وثّقتها الأونروا
DET-209,DET-209,hist005,الوثائق الفلسطينية,#ERROR!
DET-210,DET-210,hist005,أساليب القتل,إطلاق النار أثناء انتهاكات حظر التجول، وإعدام بعد عمليات التفتيش، والقتل التعسفي، والعقاب الجماعي
DET-211,DET-211,hist005,#ERROR!,تولى القيادة العامة لعمليات جيش الدفاع الإسرائيلي خلال أزمة السويس، بما في ذلك عملية قادش. أشرف على احتلال قطاع غزة وإجراءات الفرز التي أدت إلى عمليات قتل جماعي في خان يونس ورفح. شغل لاحقًا منصب وزير الدفاع (1967، 1969-1974). لم يُحاكم قط على خلفية عمليات غزة عام 1956.
DET-212,DET-212,hist005,#ERROR!,أمر بعملية قادش بالتنسيق مع فرنسا والمملكة المتحدة خلال أزمة السويس. أذن باحتلال قطاع غزة. اتخذ القرارات النهائية بشأن العمليات العسكرية في خان يونس ورفح. أشرف على السياسات خلال فترة الاحتلال.
DET-213,DET-213,hist005,موشيه كارمل,قائد القوات الإسرائيلية التي تحتل قطاع غزة. مسؤول بشكل مباشر عن العمليات البرية بما في ذلك إجراءات التفتيش وحظر التجول والعمليات الأمنية في خان يونس ورفح والتي أسفرت عن سقوط عدد كبير من الضحايا المدنيين.
DET-214,DET-214,hist005,#ERROR!,كان مهندساً رئيسياً لتحالف إسرائيل مع فرنسا وبريطانيا في عملية السويس. سهّل التنسيق العسكري. شغل لاحقاً منصب رئيس الوزراء والرئيس. لم يُحاسب قط على دوره في عمليات غزة عام 1956.
DET-215,DET-215,hist005,الأثر الفوري (1956-1957),#ERROR!
DET-216,DET-216,hist005,الأهمية على المدى الطويل,نمطٌ راسخ: العمليات العسكرية الإسرائيلية في غزة تُسفر عن خسائر فادحة في صفوف المدنيين دون محاسبة.
DET-217,DET-217,hist005,نتائج المساءلة,✗ لم تتم محاكمة أي فرد من أفراد الجيش الإسرائيلي على الرغم من توثيق الأونروا لـ 386 حالة وفاة
DET-218,DET-218,hist005,الأثر الفوري (1956-1957),#ERROR!
DET-219,DET-219,hist005,الأهمية على المدى الطويل,مذبحة خان يونس منسية إلى حد كبير على الصعيد الدولي؛ لكنها لا تزال راسخة بعمق في الذاكرة الجماعية الفلسطينية.
DET-220,DET-220,hist005,نتائج المساءلة,✗ شغل القادة العسكريون (موشيه دايان، موشيه كارمل) لاحقًا مناصب حكومية رفيعة
DET-221,DET-221,hist005,الأثر الفوري (1956-1957),#ERROR!
DET-222,DET-222,hist005,الأهمية على المدى الطويل,#ERROR!
DET-223,DET-223,hist005,نتائج المساءلة,لم تتلقَ عائلات الضحايا أي تعويضات أو اعتراف رسمي.
DET-224,DET-224,hist005,الأثر الفوري (1956-1957),تم نشر قوة الطوارئ التابعة للأمم المتحدة في غزة؛ وهي أول عملية حفظ سلام رئيسية للأمم المتحدة
DET-225,DET-225,hist005,الأهمية على المدى الطويل,ساهم في دوامة العنف بين إسرائيل وسكان قطاع غزة
DET-226,DET-226,hist005,نتائج المساءلة,✗ لم يتم التنقيب بشكل صحيح عن المقابر الجماعية؛ ولم يتم التعرف على العديد من الضحايا رسمياً
DET-227,DET-227,hist005,الأثر الفوري (1956-1957),لم تُطالب أي جهات دولية بمحاكمة الجناة؛ إذ حالت ديناميكيات الحرب الباردة دون محاسبتهم.
DET-228,DET-228,hist005,الأهمية على المدى الطويل,سابقة لانعدام المساءلة عن عمليات القتل الجماعي للمدنيين الفلسطينيين
DET-229,DET-229,hist005,نتائج المساءلة,✓ وثائق رسمية تابعة للأونروا محفوظة في أرشيف الأمم المتحدة
DET-230,DET-230,hist005,نتائج المساءلة,✓ أكد مؤرخون إسرائيليون لاحقاً وقوع المجازر باستخدام الأرشيفات العسكرية.
DET-231,DET-231,hist005,نتائج المساءلة,#ERROR!
DET-232,DET-232,hist005,انتهاكات اتفاقية جنيف الرابعة (1949),المادة 3 (المادة المشتركة): تحظر العنف ضد النفس والشخص، والقتل، والمعاملة القاسية، والتعذيب. وقد انتهكت عمليات الإعدام المنهجية الحماية الأساسية حتى أثناء النزاعات المسلحة.
DET-233,DET-233,hist005,#ERROR!,#ERROR!
DET-234,DET-234,hist005,#ERROR!,#ERROR!
DET-235,DET-235,hist005,انتهاكات اتفاقية جنيف الرابعة (1949),#ERROR!
DET-236,DET-236,hist005,#ERROR!,#ERROR!
DET-237,DET-237,hist005,#ERROR!,إن الطبيعة المنهجية لعمليات القتل على مدى عشرة أيام تشير إلى وجود عنصر جرائم ضد الإنسانية في هجوم واسع النطاق أو منهجي ضد السكان المدنيين.
DET-238,DET-238,hist005,انتهاكات اتفاقية جنيف الرابعة (1949),#ERROR!
DET-239,DET-239,hist005,#ERROR!,#ERROR!
DET-240,DET-240,hist005,انتهاكات اتفاقية جنيف الرابعة (1949),#ERROR!
DET-241,DET-241,hist005,نوع الحدث,
DET-242,DET-242,hist005,الجناة,
DET-243,DET-243,hist005,تَحَقّق,
DET-244,DET-244,hist005,#ERROR!,
DET-245,DET-245,hist005,#ERROR!,"تم تقديم تقرير مفصل إلى الجمعية العامة للأمم المتحدة في 15 ديسمبر 1956 (الوثيقة A/3512): ""خلال الفترة من 3 إلى 12 نوفمبر 1956، قُتل 275 شخصًا في خان يونس ومخيم اللاجئين التابع لها"". تضمن التقرير الأسماء والأعمار وظروف الوفاة التي تم تجميعها من شهادات شهود موثوقة وأدلة مادية."
DET-246,DET-246,hist005,بيني موريس,#ERROR!
DET-247,DET-247,hist005,آفي شلايم,#ERROR!
DET-248,DET-248,hist005,#ERROR!,#ERROR!
DET-249,DET-249,hist005,#ERROR!,#ERROR!
DET-250,DET-250,hist005,#ERROR!,شنت إسرائيل غزواً لشبه جزيرة سيناء بالتنسيق مع الهجوم الفرنسي البريطاني على مصر، وذلك في إطار العمليات العسكرية المنسقة لأزمة السويس.
DET-251,DET-251,hist005,#ERROR!,أكملت القوات الإسرائيلية احتلال قطاع غزة وخان يونس، وبدأت بفرض الإدارة العسكرية وحظر التجول.
DET-252,DET-252,hist005,بدء مذبحة خان يونس,"يقوم الجيش الإسرائيلي بعمليات تفتيش جماعية للذكور المقيمين في خان يونس ومخيم اللاجئين. وتبدأ عمليات الإعدام الممنهجة. ويتم تجميع الرجال ""للتعرف"" عليهم كفدائيين وجنود مصريين."
DET-253,DET-253,hist005,#ERROR!,على مدى عشرة أيام، أطلق أفراد الجيش الإسرائيلي النار على المدنيين أثناء حظر التجول، وأعدموا معتقلين بعد عمليات تفتيش، ونفذوا عمليات قتل عشوائية. ودُفنت جثث في الشوارع والمقابر الجماعية. ووثقت الأونروا 275 حالة وفاة في خان يونس.
DET-254,DET-254,hist005,#ERROR!,مجزرة منفصلة في مخيم رفح للاجئين المجاور. وثّقت وكالة الأونروا 111 حالة وفاة. نمط مماثل من عمليات الفحص والإعدام.
DET-255,DET-255,hist005,#ERROR!,#ERROR!
DET-256,DET-256,hist005,الانسحاب الإسرائيلي,تحت ضغط أمريكي وسوفيتي مكثف، انسحبت إسرائيل من قطاع غزة وسيناء. ونُشرت قوات الطوارئ التابعة للأمم المتحدة. ولم تُحاسب إسرائيل على المجازر.
DET-257,DET-257,hist005,#ERROR!,#ERROR!
DET-258,DET-258,hist005,#ERROR!,فُرض حظر تجول صارم، وأُطلق النار على المدنيين فور رؤيتهم عند ارتكابهم المخالفات. وقُتل العديد منهم بسبب مخالفات بسيطة أو سوء فهم. ووثّقت الأونروا حالات عديدة لإطلاق النار على مدنيين خلال ساعات حظر التجول.
DET-259,DET-259,hist005,#ERROR!,#ERROR!
DET-260,DET-260,hist005,الاعتقالات والقتل التعسفي,#ERROR!
DET-261,DET-261,hist005,العقاب الجماعي,تعرضت أحياء بأكملها ومخيمات للاجئين لعقاب جماعي. وشملت التدابير العقابية عمليات قتل جماعي، وحظر تجول، وهدم منازل للاشتباه في مقاومتها أو نشاطها الفدائي.
