detail_id,_anchor,event_id,heading_label_de,content_de
DET-157,DET-132,hist003,Kontext nach 1949 (Deskriptive Klassifizierung),Römisches Statut (1998): Art. 7(1)(d): Deportation oder Zwangsverlegung (Verbrechen gegen die Menschlichkeit); Art. 7(1)(a): Mord (Verbrechen gegen die Menschlichkeit); Art. 8(2)(a)(i): Vorsätzliche Tötung (Kriegsverbrechen); Art. 8(2)(b)(xxv): Vorsätzliches Aushungern der Zivilbevölkerung (Kriegsverbrechen). Die Bestimmungen werden deskriptiv verwendet; eine rückwirkende Anwendung findet nicht statt.
DET-158,DET-133,hist003,Befehlsverantwortung,"Anwendung auf die Operation Dani: Allon (Einsatzleiter), Rabin (Stellvertreter), Dayan (Bataillonskommandeur) und Lahis (Einheitsoffizier) bekleideten während dokumentierter Gräueltaten Führungspositionen. Rabins eigene Memoiren bestätigen dieses Wissen auf höchster Ebene. Es wurden keine Ermittlungen oder Strafverfolgungen eingeleitet."
DET-159,DET-134,hist003,Vertragsanfechtbarkeit,Gewohnheitsrecht des humanitären Völkerrechts: Das Haager Übereinkommen von 1907 + Martens-Klausel banden 1948 alle Vertragsparteien unabhängig von einer Ratifizierung.
DET-160,DET-135,hist003,Im Juli 1948 geltendes Recht,"Völkergewohnheitsrecht: Verbot der Zwangsverlegung/Deportation von Zivilpersonen; Verpflichtung, den Zugang zu lebensnotwendigen Gütern (Wasser, medizinische Versorgung) während Kampfhandlungen zu gewährleisten."
DET-161,DET-136,hist003,Kontext nach 1949 (Deskriptive Klassifizierung),"Hinweis: Moderne Klassifikationen erleichtern das Verständnis, begründen aber keine rückwirkenden rechtlichen Verpflichtungen."
DET-162,DET-137,hist003,Im Juli 1948 geltendes Recht,Anmerkung: Diese Instrumente waren 1948 für alle Parteien als Völkergewohnheitsrecht des humanitären Völkerrechts anfechtbar.
DET-166,DET-138,hist003,Ereignistyp,
DET-167,DET-139,hist003,Täter,
DET-168,DET-140,hist003,Überprüfung,
DET-169,DET-141,hist003,Einstufung,
DET-170,DET-142,hist003,Suleiman (Sami) Munayyer,"Beschreibt den Fall von Lydda, die stadtweite Panik und die Morde in der Dahmash-Moschee. „Leichen stapelten sich in der Moschee. Ich half, Leichen zu verbrennen.“ Schätzungen gehen von 70 bis 80 Toten in der Moschee aus; andere Berichte sprechen von über 250."
DET-171,DET-143,hist003,Reja-e Busailah,Menschenmengen wurden von der Straße in unwegsames Gelände getrieben. Lautsprecher trieben den Marsch an. Erschöpfung und Tod waren die Folge. Leichen lagen entlang der Route.
DET-172,DET-144,hist003,Ismail Shammout,"Die Menschen kauten Gras, um ihren Durst zu stillen. Säuglinge starben auf dem Marsch. Versuche, Wasser zu beschaffen, wurden bedroht. Ich sah Alte zusammenbrechen und sterben. Die Hitze war unerträglich."
DET-173,DET-145,hist003,Jitzchak Rabin,"„Was sollen wir mit den Arabern tun?“, fragte ich [Ben-Gurion]. Er winkte mit der Hand, eine Geste, die bedeutete: „Vertreibt sie!“ [Diese Passage wurde in der hebräischen Ausgabe der Memoiren von 1979 zensiert; in späteren Ausgaben wieder eingefügt.]"
DET-174,DET-146,hist003,Operation Dani beginnt,Die israelischen Streitkräfte rücken in Richtung des Sektors Lydda-Ramle vor. Allon führt die Operation an; Rabin ist sein Stellvertreter; Dayan befehligt das Bodenbataillon.
DET-175,DET-147,hist003,Angriff auf Lydda,Die 8. Panzerbrigade und Infanterie rücken in Lydda ein. Heftiges Feuer wird gemeldet; Panik bricht aus. Ramle fällt am selben Tag mit weniger Widerstand.
DET-176,DET-148,hist003,Massaker in der Dahmash-Moschee,Soldaten dringen in das Moscheegelände ein; Schüsse und Granaten töten 70 bis über 250 Menschen (die Schätzungen variieren). Leichen türmen sich in und um die Moschee.
DET-177,DET-149,hist003,Ausschlussverfügung erlassen,"Das Kommando von Allon/Rabin erließ den Ausweisungsbefehl. Rabin schrieb später, er habe Ben-Gurion gefragt: „Was sollen wir mit den Arabern tun?“ und daraufhin eine Handbewegung zur Ausweisung erhalten (zensiert in den Memoiren von 1979)."
DET-178,DET-150,hist003,Der Todesmarsch beginnt,50.000–70.000 Palästinenser wurden zu Fuß nach Ramallah getrieben. Extreme Hitze (Juli); kein Wasser. Lautsprecherdurchsagen zwangen die Menschen zum Vorankommen; Soldaten verhinderten Hilfslieferungen.
DET-179,DET-151,hist004,Der März geht weiter; die Zahl der Todesfälle steigt.,"Säuglinge und ältere Menschen sterben auf dem Weg. Überlebende berichten, wie sie Gras kauten, um Feuchtigkeit zu tanken; Leichen liegen am Straßenrand. Internationale Beobachter dokumentieren später das Leid."
DET-180,DET-152,hist004,Stadtweite Schießereien,Während und nach dem Angriff kam es in Lydda zu zahlreichen Tötungen auf den Straßen und in den Häusern. Überall in der Stadt wurden Leichen gefunden. Schätzungen zufolge wurden mehrere Hundert Menschen in der Stadt getötet.
DET-181,DET-153,hist004,Massaker in der Dahmash-Moschee,"Soldaten drangen in das Moscheegelände ein, wo Zivilisten Schutz gesucht hatten. Durch Schüsse und Granaten starben 70 bis über 250 Menschen (die Schätzungen schwanken stark). Munayyer beschreibt Leichenberge im Inneren; er half, die Leichen zu verbrennen. Es war eines der blutigsten Ereignisse des Jahres 1948."
DET-182,DET-154,hist004,Zwangsausweisung und „Todesmarsch“,"50.000 bis 70.000 Menschen wurden in der brütenden Julihitze zu Fuß nach Ramallah getrieben. Lautsprecherdurchsagen: „Verschwindet, sonst schießen wir!“ Kein Wasser, keine Hilfe. Überlebende berichteten: „Die Menschenmassen wurden in unwegsames Gelände getrieben … Erschöpfung und Tod.“"
DET-183,DET-155,hist004,Todesfälle von Säuglingen und älteren Menschen im März,"Ismail Shammout: „Säuglinge starben auf dem Marsch. Menschen kauten Gras, um Feuchtigkeit zu bekommen. Versuche, Wasser zu beschaffen, wurden mit Drohungen beantwortet.“ Ältere Menschen brachen zusammen; Leichen wurden am Straßenrand gefunden."
DET-184,DET-156,hist004,Verweigerung von Wasser und Hilfe,"Soldaten verhinderten den Zugang zu Wasserquellen. Überlebende berichten von Bedrohungen und Gewalt, als sie versuchten, zusammengebrochenen Demonstranten zu helfen oder Wasser zu beschaffen."
DET-185,DET-157,hist004,Plünderung und Beschlagnahme von Eigentum,Häuser wurden während und nach der Machtübernahme geplündert. Das Eigentum der vertriebenen Bevölkerung wurde beschlagnahmt. Lydda und Ramle wurden in Lod und Ramla umbenannt und mit jüdischen Einwanderern neu besiedelt.
DET-186,DET-158,hist004,Zivilisten getötet,Zwei Drittel Frauen und Kinder; getötet in ihren Häusern
DET-187,DET-159,hist004,Verwundet,Von jordanischen Behörden dokumentiert; die tatsächliche Zahl dürfte höher sein.
DET-188,DET-160,hist004,Häuser zerstört,Außerdem wurden Schule und Moschee mit Sprengstoff zerstört.
DET-189,DET-161,hist004,Ariel Sharon,"Kommandierte die Einheit 101 während der Operation Qibya. Führte etwa 600 Soldaten im Angriff an. Später schrieb er, der Befehl habe auf „maximales Töten und Vernichten“ gelautet. Er wurde nie strafrechtlich verfolgt. Anschließend diente er als Verteidigungsminister (1981–1983) und Premierminister (2001–2006)."
DET-190,DET-162,hist004,Moshe Dayan,"Überwachte die Planung der Operation Shoshana. Genehmigte Sharons Operationsplan für den Angriff auf Qibya. Stabschef während der Operationen in der Sueskrise 1956. Später Verteidigungsminister (1967, 1969–1974). Wurde nie für die Operation von 1953 zur Rechenschaft gezogen."
DET-191,DET-163,hist004,David Ben-Gurion,"Die Operation Shoshana und die Vergeltungspolitik wurden autorisiert. Nach dem Massaker wurde fälschlicherweise behauptet, der Angriff sei von israelischen Zivilisten und nicht vom Militär verübt worden. Später wurde die militärische Verantwortung intern eingeräumt. Es wurde erklärt: „Es spielt keine wirkliche Rolle, was in der Welt über Qibya gesagt wird.“"
DET-192,DET-164,hist004,Pinhas Lavon,"Der kommissarische Verteidigungsminister während Ben-Gurions Urlaub genehmigte die Operation Shoshana. Außenminister Moshe Sharett war gegen die Operation, doch Lavon setzte sie mit Ben-Gurions Zustimmung durch."
DET-200,DET-165,hist004,Unmittelbare Auswirkungen,"Erster großer „Vergeltungsangriff“, der die israelische Politik der unverhältnismäßigen Vergeltung begründete"
DET-201,DET-166,hist004,Langfristige Bedeutung,Geschaffener Präzedenzfall für israelische „Kollektivbestrafungs“-Operationen
DET-202,DET-167,hist004,Verantwortlichkeit und Führung,✗ Kein israelisches Personal wurde strafrechtlich verfolgt oder zur Rechenschaft gezogen
DET-203,DET-168,hist004,Unmittelbare Auswirkungen,"Weltweite Verurteilung, unter anderem von den USA, den Vereinten Nationen und jüdischen Gemeinden weltweit."
DET-204,DET-169,hist004,Langfristige Bedeutung,Die UN-Resolution 101 wurde zum Bezugspunkt für zukünftige Verurteilungen.
DET-205,DET-170,hist004,Verantwortlichkeit und Führung,"✗ Ariel Sharon wurde befördert, später Verteidigungsminister (1981) und dann Premierminister (2001-2006)."
DET-206,DET-171,hist004,Unmittelbare Auswirkungen,Die USA haben die Wirtschaftshilfe für Israel bis zur Kooperation mit den UN-Untersuchungen ausgesetzt.
DET-207,DET-172,hist004,Langfristige Bedeutung,Vorlage für Operationen der Einheit 101 erstellt (Sharons „Spezialkräfte“-Modell)
DET-208,DET-173,hist004,Verantwortlichkeit und Führung,✗ Sharon erhielt 1994 (gemeinsam mit Arafat und Rabin) den Friedensnobelpreis für die Oslo-Abkommen.
DET-209,DET-174,hist004,Unmittelbare Auswirkungen,"Jordanische Behörden verhafteten über 1000 mutmaßliche Fedajin, um israelische Vergeltungsmaßnahmen zu verhindern."
DET-210,DET-175,hist004,Langfristige Bedeutung,"Nachweisbares Muster: Große palästinensische Angriffe, gefolgt von massiven israelischen Vergeltungsmaßnahmen."
DET-211,DET-176,hist004,Verantwortlichkeit und Führung,"Internationale Versuche, Sharon wegen Kriegsverbrechen (Sabra/Shatila) anzuklagen, wurden blockiert"
DET-212,DET-177,hist004,Unmittelbare Auswirkungen,Relative Ruhe an der jordanischen Grenze in der Zeit nach der Operation
DET-213,DET-178,hist004,Langfristige Bedeutung,"Teil eines eskalierenden Zyklus, der zur Suez-Krise von 1956 führte"
DET-214,DET-179,hist004,Verantwortlichkeit und Führung,✓ Die UN-Resolution 101 bleibt weiterhin als „schärfste Verurteilung“ in den Annalen.
DET-215,DET-180,hist004,Verstöße gegen das Waffenstillstandsabkommen (1949),Verstöße gegen Artikel II und III: Unprovozierter Militärangriff über die Waffenstillstandslinie hinweg auf jordanisches Territorium. Die Gemischte Waffenstillstandskommission stellte einen klaren Vertragsbruch Israels fest.
DET-216,DET-181,hist004,Völkergewohnheitsrecht,"Unterscheidungsprinzip: Es wurde nicht zwischen militärischen und zivilen Zielen unterschieden. Gezielte Angriffe auf Wohnhäuser, Schulen und Moscheen."
DET-217,DET-182,hist004,Moderne Klassifikation (deskriptiv),"Nach geltendem Völkerrecht (Genfer Konventionen, Römisches Statut) würden folgende Handlungen Folgendes darstellen: vorsätzliche Tötung von Zivilisten, umfangreiche Zerstörung, die nicht durch militärische Notwendigkeit gerechtfertigt ist, Angriffe auf zivile Objekte."
DET-218,DET-183,hist004,Verstöße gegen das Waffenstillstandsabkommen (1949),"Unverhältnismäßige Gewalt: Die Reaktion auf einen Vorfall (3 Tote) mit einer Militäroperation, bei der 69 Zivilisten getötet wurden, wird von internationalen Beobachtern als grob unverhältnismäßig eingestuft."
DET-219,DET-184,hist004,Völkergewohnheitsrecht,Verhältnismäßigkeit: Die UN und die internationale Gemeinschaft verurteilten den Angriff als massiv unverhältnismäßige Vergeltungsmaßnahme.
DET-220,DET-185,hist004,Moderne Klassifikation (deskriptiv),Die Resolution 101 des UN-Sicherheitsrats bezeichnete den Angriff als „unvereinbar mit den Verpflichtungen aus der Charta“.
DET-221,DET-186,hist004,Völkergewohnheitsrecht,Unnötiges Leid: Der Einsatz von Sprengstoff gegen besetzte Wohnhäuser verursachte vermeidbare Todesfälle und Leiden.
DET-222,DET-187,hist004,Ereignistyp,
DET-223,DET-188,hist004,Täter,
DET-224,DET-189,hist004,Überprüfung,
DET-225,DET-190,hist004,Rechtliche Antwort,
DET-226,DET-191,hist004,Ariel Sharon,"Sharon schrieb in seinen Memoiren, er habe den Befehl erhalten: „Qibya sollte ein Beispiel für alle sein.“ Er beschrieb, wie er „maximale Tötungen und Sachbeschädigung“ anordnete. In seiner Autobiografie „Krieger“ heißt es: „Die Befehle waren absolut eindeutig.“"
DET-227,DET-192,hist004,David Ben-Gurion,"Zunächst wurde behauptet, der Angriff sei von israelischen Zivilisten auf eigene Faust verübt worden: „Siedler an der Grenze zu Israel … die des Blutvergießens überdrüssig waren.“ Später wurde intern ein Militäreinsatz eingeräumt. Es hieß: „Es spielt keine wirkliche Rolle, was in der Welt über Qibya gesagt wird.“"
DET-228,DET-193,hist004,Generalmajor Vagn Bennike,"Dem UN-Sicherheitsrat wurde berichtet, dass der Angriff von „etwa einem halben Bataillon Soldaten der israelischen regulären Armee“ unter Verwendung von Mörsern, Bangalore-Torpedos und TNT-Sprengstoff in einer koordinierten Militäroperation durchgeführt wurde."
DET-229,DET-194,hist004,Moshe Sharett,"In seinem privaten Tagebuch sprach er sich gegen die Operation aus: „Ich sagte Lavon, dass dies ein schwerwiegender Fehler sein wird … es hat sich nie gezeigt, dass Vergeltungsmaßnahmen ihren erklärten Zweck erfüllen.“ Später schrieb er: „Ich muss betonen, dass ich, als ich mich gegen die Aktion aussprach, nicht im Entferntesten ein solches Blutbad ahnte.“"
DET-230,DET-195,hist004,Jordanischer Außenminister,Der UNO wurde gemeldet: „Massaker an 66 Einwohnern durch organisierte israelische Streitkräfte“. Eine Dringlichkeitssitzung des Militärrats wurde einberufen. Die systematische Zerstörung von Häusern und die zivilen Opfer wurden als beispielloser Angriff beschrieben.
DET-231,DET-196,hist004,Yehud-Vorfall,Bei einem Granatenangriff in Yehud kamen die Israelin Suzanne Kinyas und ihre beiden Kinder ums Leben. Israel macht Infiltratoren aus Qibya für den Anschlag verantwortlich.
DET-232,DET-197,hist004,Angriff beginnt,Israelische Streitkräfte (300–700 Soldaten) der Einheit 101 und Fallschirmjägerkompanien überschreiten die Grenze nach Jordanien. Qibya wird 3–4 Stunden lang mit Mörsern und Artillerie beschossen.
DET-233,DET-198,hist004,Systematische Zerstörung,"Sprengkommandos dringen in das Dorf ein, werfen Handgranaten in Häuser und platzieren Sprengstoff. Zivilisten sind in ihren Häusern eingeschlossen, während die Gebäude zerstört werden. Systematische Plünderungen von Geschäften."
DET-234,DET-199,hist004,Dringlichkeitssitzung des MAC,"Die Gemischte Waffenstillstandskommission tritt zusammen und verabschiedet eine Resolution, in der sie die israelische Armee wegen Bruchs des Waffenstillstandsabkommens verurteilt (die israelische Delegation stimmte als Einzige dagegen)."
DET-235,DET-200,hist005,Resolution 100 des UN-Sicherheitsrates,Der Sicherheitsrat befasst sich mit dem Angriff.
DET-236,DET-201,hist005,UN-Resolution 101,Der Sicherheitsrat verurteilt das Vorgehen Israels aufs Schärfste. Das US-Außenministerium setzt die Wirtschaftshilfe für Israel aus.
DET-237,DET-202,hist005,Haus-zu-Haus-Morde,"Soldaten warfen systematisch Granaten durch Türen und Fenster und sprengten anschließend Häuser, während sich Zivilisten darin befanden. Leichen wurden unter den Trümmern gefunden."
DET-238,DET-203,hist005,Frauen und Kinder im Visier,"Von den 69 Toten waren zwei Drittel Frauen und Kinder. Familien waren in ihren Häusern eingeschlossen, als Sprengsätze detonierten."
DET-239,DET-204,hist005,Vorsätzliche Zerstörung ziviler Infrastruktur,Schule und Moschee wurden systematisch abgerissen. 45 Häuser wurden mit Sprengstoff zerstört – das entspricht etwa 22 % des Wohnbestands des Dorfes.
DET-240,DET-205,hist005,Systematische Plünderung,"Während des Angriffs wurden Geschäfte geplündert. Unbenutzte Sprengstoffe, die von den Angreifern zurückgelassen wurden, deuten darauf hin, dass umfangreiches Sprengmaterial zum Tatort gebracht wurde."
DET-241,DET-206,hist005,Verhinderung der Rettung,"Israelische Streitkräfte beschossen die benachbarten Dörfer Budrus (43 Mörsergranaten) und Shuqba, um zu verhindern, dass die jordanische Arabische Legion Qibya erreicht, um der Zivilbevölkerung zu Hilfe zu kommen."
DET-242,DET-207,hist005,Todesfälle in Khan Yunis (UNRWA),"Vom UNRWA-Direktor offiziell dokumentiert, mit Namen und Umständen."
DET-243,DET-208,hist005,Todesfälle in Rafah (UNRWA),Separater Vorfall vom 12. November 1956; dokumentiert von UNRWA
DET-244,DET-209,hist005,Palästinensische Dokumentation,"Palästinensisches Zentralbüro für Statistik: 415 Tote, 57 Vermisste"
DET-245,DET-210,hist005,Tötungsmethoden,"Erschossen bei Verstößen gegen die Ausgangssperre, hingerichtet nach Filmvorführungen, willkürliche Tötungen, Kollektivstrafe"
DET-246,DET-211,hist005,Moshe Dayan,"Oberbefehlshaber der IDF-Operationen während der Suez-Krise, einschließlich der Operation Kadesch. Verantwortlich für die Besetzung des Gazastreifens und die Screening-Verfahren, die zu Massenmorden in Khan Yunis und Rafah führten. Später Verteidigungsminister (1967, 1969–1974). Wurde nie für die Gaza-Operationen von 1956 strafrechtlich verfolgt."
